Station ID Number:,94169,-,-,-,-,Type of Measurement:,GHI,GHI_Flag,DrHI_Calc,DrHI_Calc_Flag,DNI,DNI_Flag,DHI_Calc,DHI_Calc_Flag,Temperature,Temperature_Flag,GHI_original,GHI_original_Flag,DNI_original,DNI_original_Flag,NOTES
1980.416354,153.3854167,1980-06-01--09:15:00,40.49395,111.83089,1005.3,1321.94,298.02,12,2.19,72,2.88,12,295.83,72,15.26,11,298.96,11,3.92,11,-
1980.416363,153.3888889,1980-06-01--09:20:00,39.68909,113.12214,1017.26,1321.93,289.07,12,1.91,72,2.48,12,287.16,72,15.56,11,290.01,11,3.52,11,-
1980.416373,153.3923611,1980-06-01--09:25:00,38.89204,114.44714,1028.9,1321.93,326.28,12,7.88,72,10.12,12,318.4,72,15.75,11,327.22,11,11.16,11,-
1980.416382,153.3958333,1980-06-01--09:30:00,38.10342,115.80782,1040.23,1321.93,475.61,12,78.89,72,100.25,12,396.72,72,16.34,11,476.55,11,101.29,11,-
1980.416392,153.3993056,1980-06-01--09:35:00,37.32392,117.2062,1051.23,1321.93,492.57,12,84.2,72,105.88,12,408.37,72,16.73,11,493.51,11,106.92,11,-
1980.416401,153.4027778,1980-06-01--09:40:00,36.55426,118.64436,1061.9,1321.93,513.3,12,89.9,72,111.92,12,423.4,72,17.12,11,514.24,11,112.96,11,-
1980.416411,153.40625,1980-06-01--09:45:00,35.79522,120.12447,1072.23,1321.93,735.63,12,252.31,72,311.07,12,483.32,72,17.42,11,736.57,11,312.11,11,-
1980.41642,153.4097222,1980-06-01--09:50:00,35.04764,121.64876,1082.23,1321.93,612.22,12,144.32,72,176.29,12,467.9,72,17.81,11,613.16,11,177.33,11,-
1980.416429,153.4131944,1980-06-01--09:55:00,34.31238,123.21953,1091.88,1321.93,854.34,12,465.97,72,564.14,12,388.37,72,18.69,11,855.28,11,565.18,11,-
1980.416439,153.4166667,1980-06-01--10:00:00,33.5904,124.8391,1101.18,1321.92,954.68,12,594.28,72,713.41,12,360.4,72,19.28,11,955.62,11,714.45,11,-
1980.416448,153.4201389,1980-06-01--10:05:00,32.8827,126.50985,1110.13,1321.92,NA,99,NA,99,NA,99,NA,99,19.37,99,831.73,99,498.4,99,-
1980.416458,153.4236111,1980-06-01--10:10:00,32.19033,128.23415,1118.72,1321.92,944.79,12,606.81,72,717.03,12,337.98,72,19.47,11,945.73,11,718.07,11,-
1980.416467,153.4270833,1980-06-01--10:15:00,31.51444,130.01435,1126.95,1321.92,901.92,12,602.7,72,706.97,12,299.22,72,19.77,11,902.86,11,708.01,11,-
1980.416477,153.4305556,1980-06-01--10:20:00,30.85622,131.85276,1134.81,1321.92,999.42,12,684.62,72,797.5,12,314.8,72,20.06,11,1000.36,11,798.54,11,-
1980.416486,153.4340278,1980-06-01--10:25:00,30.21695,133.75157,1142.3,1321.92,752.12,12,361.29,72,418.1,12,390.83,72,20.35,11,753.06,11,419.14,11,-
1980.416496,153.4375,1980-06-01--10:30:00,29.59795,135.71287,1149.42,1321.92,746.94,12,285.52,72,328.37,12,461.42,72,19.77,11,747.88,11,329.41,11,-
1980.416505,153.4409722,1980-06-01--10:35:00,29.00063,137.73854,1156.17,1321.91,794.04,12,443.09,72,506.61,12,350.95,72,19.67,11,794.98,11,507.65,11,-
1980.416515,153.4444444,1980-06-01--10:40:00,28.42647,139.83018,1162.53,1321.91,944.79,12,623.86,72,709.39,12,320.93,72,20.26,11,945.73,11,710.43,11,-
1980.416524,153.4479167,1980-06-01--10:45:00,27.87698,141.98909,1168.51,1321.91,969.75,12,673.65,72,762.09,12,296.1,72,20.26,11,970.69,11,763.13,11,-
1980.416534,153.4513889,1980-06-01--10:50:00,27.35374,144.21618,1174.1,1321.91,836.91,12,511.43,72,575.81,12,325.48,72,20.26,11,837.85,11,576.85,11,-
1980.416543,153.4548611,1980-06-01--10:55:00,26.85838,146.51184,1179.31,1321.91,933.95,12,598.05,72,670.36,12,335.9,72,20.35,11,934.89,11,671.4,11,-
1980.416553,153.4583333,1980-06-01--11:00:00,26.39254,148.87592,1184.12,1321.91,1019.68,12,697.8,72,778.99,12,321.88,72,20.55,11,1020.62,11,780.03,11,-
1980.416562,153.4618056,1980-06-01--11:05:00,25.9579,151.30758,1188.55,1321.91,NA,99,NA,99,NA,99,NA,99,21.14,99,939.13,99,660.54,99,-
1980.416572,153.4652778,1980-06-01--11:10:00,25.55611,153.80527,1192.57,1321.9,963.16,12,586.63,72,650.25,12,376.53,72,20.75,11,964.1,11,651.29,11,-
1980.416581,153.46875,1980-06-01--11:15:00,25.18882,156.3666,1196.2,1321.9,834.08,12,412.2,72,455.51,12,421.88,72,20.45,11,835.02,11,456.55,11,-
1980.416591,153.4722222,1980-06-01--11:20:00,24.8576,158.98834,1199.43,1321.9,658.38,12,212.16,72,233.82,12,446.22,72,19.57,11,659.32,11,234.86,11,-
1980.4166,153.4756944,1980-06-01--11:25:00,24.56398,161.66632,1202.27,1321.9,678.64,12,209.73,72,230.6,12,468.91,72,19.67,11,679.58,11,231.64,11,-
1980.41661,153.4791667,1980-06-01--11:30:00,24.30936,164.39544,1204.69,1321.9,686.18,12,212.36,72,233.02,12,473.82,72,19.18,11,687.12,11,234.06,11,-
1980.416619,153.4826389,1980-06-01--11:35:00,24.09502,167.16972,1206.72,1321.9,656.5,12,202.06,72,221.35,12,454.44,72,19.18,11,657.44,11,222.39,11,-
1980.416629,153.4861111,1980-06-01--11:40:00,23.92207,169.9823,1208.34,1321.9,806.76,12,361.96,72,395.97,12,444.8,72,19.37,11,807.7,11,397.01,11,-
1980.416638,153.4895833,1980-06-01--11:45:00,23.79144,172.82555,1209.56,1321.89,778.97,12,386.61,72,422.52,12,392.36,72,19.57,11,779.91,11,423.56,11,-
1980.416648,153.4930556,1980-06-01--11:50:00,23.70386,175.69122,1210.37,1321.89,962.69,12,607.55,72,663.53,12,355.14,72,19.96,11,963.63,11,664.57,11,-
1980.416657,153.4965278,1980-06-01--11:55:00,23.65981,178.57056,1210.78,1321.89,981.52,12,631.7,72,689.67,12,349.82,72,20.35,11,982.46,11,690.71,11,-
1980.416667,153.5,1980-06-01--12:00:00,23.65955,181.45452,1210.78,1321.89,1063.49,12,736.73,72,804.34,12,326.76,72,20.55,11,1064.43,11,805.38,11,-
1980.416676,153.5034722,1980-06-01--12:05:00,23.70307,184.33395,1210.38,1321.89,NA,99,NA,99,NA,99,NA,99,20.94,99,1013.08,99,758.3,99,-
1980.416686,153.5069444,1980-06-01--12:10:00,23.79012,187.19981,1209.57,1321.89,1020.62,12,666.78,72,728.7,12,353.84,72,20.84,11,1021.56,11,729.74,11,-
1980.416695,153.5104167,1980-06-01--12:15:00,23.92023,190.04333,1208.35,1321.89,797.35,12,424.48,72,464.36,12,372.87,72,20.55,11,798.29,11,465.4,11,-
1980.416705,153.5138889,1980-06-01--12:20:00,24.09267,192.85625,1206.73,1321.89,1020.62,12,652.73,72,715.02,12,367.89,72,20.65,11,1021.56,11,716.06,11,-
1980.416714,153.5173611,1980-06-01--12:25:00,24.3065,195.63095,1204.71,1321.88,1005.55,12,654.94,72,718.64,12,350.61,72,20.55,11,1006.49,11,719.68,11,-
1980.416724,153.5208333,1980-06-01--12:30:00,24.56062,198.36056,1202.28,1321.88,843.04,12,506.51,72,556.9,12,336.53,72,20.45,11,843.98,11,557.94,11,-
1980.416733,153.5243056,1980-06-01--12:35:00,24.85376,201.03908,1199.45,1321.88,913.69,12,566.65,72,624.49,12,347.04,72,20.35,11,914.63,11,625.53,11,-
1980.416743,153.5277778,1980-06-01--12:40:00,25.18449,203.66141,1196.22,1321.88,904.75,12,551.65,72,609.6,12,353.1,72,20.26,11,905.69,11,610.64,11,-
1980.416752,153.53125,1980-06-01--12:45:00,25.55131,206.22338,1192.6,1321.88,922.17,12,527.49,72,584.67,12,394.68,72,20.35,11,923.11,11,585.71,11,-
1980.416762,153.5347222,1980-06-01--12:50:00,25.95264,208.72173,1188.57,1321.88,1016.86,12,642.91,72,715.02,12,373.95,72,20.06,11,1017.8,11,716.06,11,-
1980.416771,153.5381944,1980-06-01--12:55:00,26.38683,211.15408,1184.15,1321.88,960.8,12,598.71,72,668.34,12,362.09,72,20.16,11,961.74,11,669.38,11,-
1980.416781,153.5416667,1980-06-01--13:00:00,26.85222,213.51885,1179.34,1321.87,697.95,12,372.65,72,417.69,12,325.3,72,19.67,11,698.89,11,418.73,11,-
1980.41679,153.5451389,1980-06-01--13:05:00,27.34715,215.81523,1174.14,1321.87,NA,99,NA,99,NA,99,NA,99,19.57,99,855.75,99,621.11,99,-
1980.416799,153.5486111,1980-06-01--13:10:00,27.86996,218.04303,1168.55,1321.87,881.66,12,587.27,72,664.33,12,294.39,72,19.57,11,882.6,11,665.37,11,-
1980.416809,153.5520833,1980-06-01--13:15:00,28.41903,220.20266,1162.57,1321.87,914.63,12,637.35,72,724.68,12,277.28,72,19.77,11,915.57,11,725.72,11,-
1980.416818,153.5555556,1980-06-01--13:20:00,28.99279,222.29501,1156.21,1321.87,909.93,12,645.13,72,737.56,12,264.8,72,19.57,11,910.87,11,738.6,11,-
1980.416828,153.5590278,1980-06-01--13:25:00,29.5897,224.32137,1149.47,1321.87,833.62,12,574.19,72,660.31,12,259.43,72,19.96,11,834.56,11,661.35,11,-
1980.416837,153.5625,1980-06-01--13:30:00,30.2083,226.28336,1142.36,1321.87,708.32,12,442.68,72,512.24,12,265.64,72,19.28,11,709.26,11,513.28,11,-
1980.416847,153.5659722,1980-06-01--13:35:00,30.84718,228.18285,1134.87,1321.86,793.57,12,525.44,72,612.02,12,268.13,72,19.37,11,794.51,11,613.06,11,-
1980.416856,153.5694444,1980-06-01--13:40:00,31.50501,230.02191,1127.01,1321.86,914.63,12,644.95,72,756.46,12,269.68,72,19.77,11,915.57,11,757.5,11,-
1980.416866,153.5729167,1980-06-01--13:45:00,32.18051,231.80276,1118.79,1321.86,915.11,12,630.37,72,744.79,12,284.74,72,20.06,11,916.05,11,745.83,11,-
1980.416875,153.5763889,1980-06-01--13:50:00,32.87249,233.52768,1110.21,1321.86,897.21,12,614.73,72,731.92,12,282.48,72,19.86,11,898.15,11,732.96,11,-
1980.416885,153.5798611,1980-06-01--13:55:00,33.57982,235.19904,1101.26,1321.86,924.06,12,641.62,72,770.14,12,282.44,72,19.96,11,925,11,771.18,11,-
1980.416894,153.5833333,1980-06-01--14:00:00,34.30141,236.8192,1091.97,1321.86,857.17,12,581.03,72,703.35,12,276.14,72,19.77,11,858.11,11,704.39,11,-
1980.416904,153.5868056,1980-06-01--14:05:00,35.03628,238.39054,1082.32,1321.86,NA,99,NA,99,NA,99,NA,99,19.86,99,849.63,99,724.11,99,-
1980.416913,153.5902778,1980-06-01--14:10:00,35.78348,239.91538,1072.33,1321.86,813.83,12,556.55,72,686.05,12,257.28,72,19.96,11,814.77,11,687.09,11,-
1980.416923,153.59375,1980-06-01--14:15:00,36.54213,241.39603,1062,1321.85,837.38,12,597.74,72,743.99,12,239.64,72,19.86,11,838.32,11,745.03,11,-
1980.416932,153.5972222,1980-06-01--14:20:00,37.3114,242.83471,1051.34,1321.85,822.78,12,599.09,72,753.24,12,223.69,72,19.86,11,823.72,11,754.28,11,-
1980.416942,153.6006944,1980-06-01--14:25:00,38.09051,244.23359,1040.35,1321.85,809.59,12,588.71,72,748.01,12,220.88,72,19.67,11,810.53,11,749.05,11,-
1980.416951,153.6041667,1980-06-01--14:30:00,38.87873,245.59477,1029.03,1321.85,750.71,12,535.64,72,688.06,12,215.07,72,19.47,11,751.65,11,689.1,11,-
1980.416961,153.6076389,1980-06-01--14:35:00,39.67538,246.92025,1017.39,1321.85,684.76,12,452.78,72,588.28,12,231.98,72,19.37,11,685.7,11,589.32,11,-
1980.41697,153.6111111,1980-06-01--14:40:00,40.47983,248.21196,1005.44,1321.85,732.81,12,492.46,72,647.43,12,240.35,72,19.37,11,733.75,11,648.47,11,-
1980.41698,153.6145833,1980-06-01--14:45:00,41.29146,249.47176,993.19,1321.85,762.01,12,521.52,72,694.1,12,240.49,72,19.57,11,762.95,11,695.14,11,-
1980.416989,153.6180556,1980-06-01--14:50:00,42.10973,250.7014,980.63,1321.84,779.91,12,549.55,72,740.77,12,230.36,72,19.86,11,780.85,11,741.81,11,-
1980.416999,153.6215278,1980-06-01--14:55:00,42.93409,251.90258,967.77,1321.84,713.02,12,488.73,72,667.54,12,224.29,72,19.47,11,713.96,11,668.58,11,-
1980.417008,153.625,1980-06-01--15:00:00,43.76404,253.07689,954.63,1321.84,742.7,12,498.36,72,690.07,12,244.34,72,19.37,11,743.64,11,691.11,11,-
1980.417018,153.6284722,1980-06-01--15:05:00,44.59913,254.22586,941.2,1321.84,NA,99,NA,99,NA,99,NA,99,19.47,99,688.99,99,563.58,99,-
1980.417027,153.6319444,1980-06-01--15:10:00,45.4389,255.35094,927.49,1321.84,560.87,12,254.68,72,362.97,12,306.19,72,19.08,11,561.81,11,364.01,11,-
1980.417037,153.6354167,1980-06-01--15:15:00,46.28294,256.45351,913.52,1321.84,668.28,12,322.87,72,467.18,12,345.41,72,19.18,11,669.22,11,468.22,11,-
1980.417046,153.6388889,1980-06-01--15:20:00,47.13086,257.53489,899.28,1321.84,788.39,12,420.48,72,618.06,12,367.91,72,19.08,11,789.33,11,619.1,11,-
1980.417056,153.6423611,1980-06-01--15:25:00,47.98228,258.59631,884.78,1321.83,707.37,12,358.22,72,535.17,12,349.15,72,19.18,11,708.31,11,536.21,11,-
1980.417065,153.6458333,1980-06-01--15:30:00,48.83684,259.63896,870.04,1321.83,752.59,12,405.75,72,616.45,12,346.84,72,19.18,11,753.53,11,617.49,11,-
1980.417075,153.6493056,1980-06-01--15:35:00,49.69421,260.66397,855.05,1321.83,581.6,12,240.78,72,372.22,12,340.82,72,18.98,11,582.54,11,373.26,11,-
1980.417084,153.6527778,1980-06-01--15:40:00,50.55407,261.6724,839.82,1321.83,422.38,12,118.91,72,187.15,12,303.47,72,18.49,11,423.32,11,188.19,11,-
1980.417094,153.65625,1980-06-01--15:45:00,51.41611,262.66527,824.37,1321.83,463.84,12,163.64,72,262.39,12,300.2,72,18.3,11,464.78,11,263.43,11,-
1980.417103,153.6597222,1980-06-01--15:50:00,52.28004,263.64354,808.7,1321.83,542.5,12,268.83,72,439.41,12,273.67,72,18.2,11,543.44,11,440.45,11,-
1980.417113,153.6631944,1980-06-01--15:55:00,53.14558,264.60813,792.81,1321.83,605.63,12,353.08,72,588.68,12,252.55,72,18.49,11,606.57,11,589.72,11,-
1980.417122,153.6666667,1980-06-01--16:00:00,54.01246,265.55992,776.72,1321.83,585.84,12,351.11,72,597.53,12,234.73,72,18.69,11,586.78,11,598.57,11,-
1980.417132,153.6701389,1980-06-01--16:05:00,54.88043,266.49975,760.42,1321.82,NA,99,NA,99,NA,99,NA,99,19.18,99,575.47,99,629.96,99,-
1980.417141,153.6736111,1980-06-01--16:10:00,55.74924,267.4284,743.94,1321.82,544.85,12,342.42,72,608.4,12,202.43,72,18.69,11,545.79,11,609.44,11,-
1980.417151,153.6770833,1980-06-01--16:15:00,56.61864,268.34663,727.28,1321.82,530.72,12,338.06,72,614.43,12,192.66,72,18.59,11,531.66,11,615.47,11,-
1980.41716,153.6805556,1980-06-01--16:20:00,57.48841,269.25517,710.44,1321.82,542.03,12,357.27,72,664.73,12,184.76,72,18.69,11,542.97,11,665.77,11,-
1980.417169,153.6840278,1980-06-01--16:25:00,58.35831,270.15472,693.43,1321.82,527.43,12,335.63,72,639.78,12,191.8,72,18.69,11,528.37,11,640.82,11,-
1980.417179,153.6875,1980-06-01--16:30:00,59.22814,271.04593,676.27,1321.82,467.6,12,225.84,72,441.43,12,241.76,72,18.4,11,468.54,11,442.47,11,-
1980.417188,153.6909722,1980-06-01--16:35:00,60.09768,271.92944,658.96,1321.82,548.15,12,269.2,72,540,12,278.95,72,18.49,11,549.09,11,541.04,11,-
1980.417198,153.6944444,1980-06-01--16:40:00,60.96672,272.80586,641.5,1321.81,265.04,12,12.92,72,26.62,12,252.12,72,17.91,11,265.98,11,27.66,11,-
1980.417207,153.6979167,1980-06-01--16:45:00,61.83505,273.67577,623.91,1321.81,250.92,12,8.77,72,18.57,12,242.15,72,17.61,11,251.86,11,19.61,11,-
1980.417217,153.7013889,1980-06-01--16:50:00,62.70248,274.53972,606.2,1321.81,417.2,12,144.69,72,315.5,12,272.51,72,17.71,11,418.14,11,316.54,11,-
1980.417226,153.7048611,1980-06-01--16:55:00,63.56881,275.39827,588.37,1321.81,513.77,12,231.95,72,521.09,12,281.82,72,18.3,11,514.71,11,522.13,11,-
1980.417236,153.7083333,1980-06-01--17:00:00,64.43385,276.25193,570.43,1321.81,473.72,12,211.69,72,490.52,12,262.03,72,18.4,11,474.66,11,491.56,11,-
1980.417245,153.7118056,1980-06-01--17:05:00,65.2974,277.1012,552.39,1321.81,NA,99,NA,99,NA,99,NA,99,19.67,99,425.68,99,459.37,99,-
1980.417255,153.7152778,1980-06-01--17:10:00,66.15927,277.94655,534.27,1321.81,400.71,12,188.5,72,466.37,12,212.21,72,18.2,11,401.65,11,467.41,11,-
1980.417264,153.71875,1980-06-01--17:15:00,67.01927,278.78847,516.06,1321.8,384.69,12,170.77,72,437.4,12,213.92,72,18.1,11,385.63,11,438.44,11,-
1980.417274,153.7222222,1980-06-01--17:20:00,67.87722,279.62739,497.78,1321.8,246.21,12,53.66,72,142.49,12,192.55,72,17.61,11,247.15,11,143.53,11,-
1980.417283,153.7256944,1980-06-01--17:25:00,68.73293,280.46376,479.44,1321.8,158.59,12,0.46,72,1.27,12,158.13,72,17.03,11,159.53,11,2.31,11,-
1980.417293,153.7291667,1980-06-01--17:30:00,69.5862,281.298,461.04,1321.8,147.28,12,6.76,72,19.38,12,140.52,72,16.63,11,148.22,11,20.42,11,-
1980.417302,153.7326389,1980-06-01--17:35:00,70.43684,282.13051,442.6,1321.8,121.38,12,0.96,72,2.88,12,120.42,72,16.44,11,122.32,11,3.92,11,-
1980.417312,153.7361111,1980-06-01--17:40:00,71.28467,282.96169,424.12,1321.8,167.54,12,43.4,72,135.25,12,124.14,72,16.24,11,168.48,11,136.29,11,-
1980.417321,153.7395833,1980-06-01--17:45:00,72.12948,283.79194,405.62,1321.8,133.62,12,16.32,72,53.17,12,117.3,72,16.34,11,134.56,11,54.21,11,-
1980.417331,153.7430556,1980-06-01--17:50:00,72.97108,284.62163,387.09,1321.8,158.11,12,35.95,72,122.77,12,122.16,72,16.14,11,159.05,11,123.81,11,-
1980.41734,153.7465278,1980-06-01--17:55:00,73.80925,285.45112,368.56,1321.79,217,12,75.07,72,269.23,12,141.93,72,16.44,11,217.94,11,270.27,11,-
1980.41735,153.75,1980-06-01--18:00:00,74.64381,286.28078,350.04,1321.79,209.93,12,61.28,72,231.41,12,148.65,72,16.34,11,210.87,11,232.45,11,-
1980.417359,153.7534722,1980-06-01--18:05:00,75.47451,287.11095,331.52,1321.79,NA,99,NA,99,NA,99,NA,99,17.12,99,191.56,99,205.08,99,-
1980.417369,153.7569444,1980-06-01--18:10:00,76.30114,287.94197,313.02,1321.79,160.48,12,35.93,72,151.74,12,124.55,72,16.05,11,161.42,11,152.78,11,-
1980.417378,153.7604167,1980-06-01--18:15:00,77.12346,288.77418,294.56,1321.79,126.56,12,19.02,72,85.36,12,107.54,72,15.65,11,127.5,11,86.4,11,-
1980.417388,153.7638889,1980-06-01--18:20:00,77.94122,289.6079,276.14,1321.79,136.92,12,35.23,72,168.64,12,101.69,72,15.56,11,137.86,11,169.68,11,-
1980.417397,153.7673611,1980-06-01--18:25:00,78.75413,290.44346,257.77,1321.79,128.44,12,30.77,72,157.78,12,97.67,72,15.56,11,129.38,11,158.82,11,-
1980.417407,153.7708333,1980-06-01--18:30:00,79.56191,291.28116,239.47,1321.78,121.84,12,24.5,72,135.25,12,97.34,72,15.46,11,122.78,11,136.29,11,-
1980.417416,153.7743056,1980-06-01--18:35:00,80.36424,292.12131,221.25,1321.78,106.31,12,13.14,72,78.52,12,93.17,72,15.07,11,107.25,11,79.56,11,-
1980.417426,153.7777778,1980-06-01--18:40:00,81.16073,292.96421,203.11,1321.78,96.41,12,9.84,72,64.03,12,86.57,72,15.07,11,97.35,11,65.07,11,-
1980.417435,153.78125,1980-06-01--18:45:00,81.95098,293.81017,185.08,1321.78,78.04,12,2.09,72,14.95,12,75.95,72,14.87,11,78.98,11,15.99,11,-
1980.417445,153.7847222,1980-06-01--18:50:00,82.73452,294.65946,167.16,1321.78,69.56,12,7.74,72,61.22,12,61.82,72,14.77,11,70.5,11,62.26,11,-
1980.417454,153.7881944,1980-06-01--18:55:00,83.51076,295.51237,149.38,1321.78,54.49,12,6.55,72,58,12,47.94,72,14.58,11,55.43,11,59.04,11,-
1980.417464,153.7916667,1980-06-01--19:00:00,84.27904,296.36917,131.76,1321.78,43.65,12,4.34,72,43.51,12,39.31,72,14.38,11,44.59,11,44.55,11,-
1980.417473,153.7951389,1980-06-01--19:05:00,85.03787,297.23015,114.33,1321.77,NA,99,NA,99,NA,99,NA,99,15.36,99,34.23,99,31.28,99,-
1980.417483,153.7986111,1980-06-01--19:10:00,85.78724,298.09558,97.1,1321.77,21.52,12,0.68,72,9.32,12,20.84,72,13.89,11,22.46,11,10.36,11,-
1980.417492,153.8020833,1980-06-01--19:15:00,86.52363,298.9657,80.15,1321.77,15.39,12,0.15,72,2.48,12,15.24,72,13.7,11,16.33,11,3.52,11,-
1980.417502,153.8055556,1980-06-01--19:20:00,87.24625,299.84079,63.5,1321.77,11.15,12,0.14,72,2.88,12,11.01,72,13.5,11,12.09,11,3.92,11,-
1980.417511,153.8090278,1980-06-01--19:25:00,87.95188,300.72109,47.24,1321.77,8.32,12,0.03,72,0.87,12,8.29,72,13.3,11,9.26,11,1.91,11,-
1980.41752,153.8125,1980-06-01--19:30:00,88.63597,301.60686,31.46,1321.77,5.97,12,-0.01,72,-0.34,12,5.97,72,13.21,11,6.91,11,0.7,11,-
1980.41753,153.8159722,1980-06-01--19:35:00,89.29284,302.49833,16.31,1321.77,4.56,92,0,92,-0.34,92,4.56,92,13.01,11,5.5,91,0.7,91,-
1980.417539,153.8194444,1980-06-01--19:40:00,89.91576,303.39574,1.94,1321.77,3.14,92,0,92,-0.74,92,3.14,92,12.82,11,4.08,91,0.3,91,-
1980.417549,153.8229167,1980-06-01--19:45:00,90.9096,304.29932,0,0,2.19,12,-0.74,72,-0.74,12,2.19,72,12.72,11,3.13,11,0.3,11,-
1980.417558,153.8263889,1980-06-01--19:50:00,91.72829,305.2093,0,0,1.73,12,-0.34,72,-0.34,12,1.73,72,12.62,11,2.67,11,0.7,11,-
1980.417568,153.8298611,1980-06-01--19:55:00,92.48205,306.12589,0,0,0.78,12,-0.34,72,-0.34,12,0.78,72,12.42,11,1.72,11,0.7,11,-
1980.417577,153.8333333,1980-06-01--20:00:00,93.2075,307.04931,0,0,0.78,12,-0.74,72,-0.74,12,0.78,72,12.33,11,1.72,11,0.3,11,-
1980.417587,153.8368056,1980-06-01--20:05:00,93.91508,307.97976,0,0,NA,99,NA,99,NA,99,NA,99,13.7,99,5.5,99,4.72,99,-
1980.417596,153.8402778,1980-06-01--20:10:00,94.60878,308.91744,0,0,-0.16,12,-0.34,72,-0.34,12,-0.16,72,12.13,11,0.78,11,0.7,11,-
1980.417606,153.84375,1980-06-01--20:15:00,95.29037,309.86254,0,0,-0.16,12,-0.34,72,-0.34,12,-0.16,72,12.03,11,0.78,11,0.7,11,-
1980.417615,153.8472222,1980-06-01--20:20:00,95.96068,310.81525,0,0,-0.16,12,-0.34,72,-0.34,12,-0.16,72,12.03,11,0.78,11,0.7,11,-
1980.417625,153.8506944,1980-06-01--20:25:00,96.62008,311.77573,0,0,-0.16,12,-0.34,72,-0.34,12,-0.16,72,11.84,11,0.78,11,0.7,11,-
1980.417634,153.8541667,1980-06-01--20:30:00,97.26871,312.74415,0,0,-0.16,12,-0.34,72,-0.34,12,-0.16,72,11.84,11,0.78,11,0.7,11,-
1980.417644,153.8576389,1980-06-01--20:35:00,97.90655,313.72066,0,0,-0.16,12,-0.34,72,-0.34,12,-0.16,72,11.64,11,0.78,11,0.7,11,-
1980.417653,153.8611111,1980-06-01--20:40:00,98.53351,314.70541,0,0,-0.16,12,-0.34,72,-0.34,12,-0.16,72,11.64,11,0.78,11,0.7,11,-
1980.417663,153.8645833,1980-06-01--20:45:00,99.14945,315.69854,0,0,-0.16,12,0.06,72,0.06,12,-0.16,72,11.54,11,0.78,11,1.1,11,-
1980.417672,153.8680556,1980-06-01--20:50:00,99.75418,316.70016,0,0,-0.16,12,-0.34,72,-0.34,12,-0.16,72,11.54,11,0.78,11,0.7,11,-
1980.417682,153.8715278,1980-06-01--20:55:00,100.34749,317.71039,0,0,-0.16,12,0.06,72,0.06,12,-0.16,72,11.44,11,0.78,11,1.1,11,-
1980.417691,153.875,1980-06-01--21:00:00,100.92915,318.72932,0,0,0.32,12,0.06,72,0.06,12,0.32,72,11.54,11,1.26,11,1.1,11,-
1980.417701,153.8784722,1980-06-01--21:05:00,101.49892,319.75704,0,0,NA,99,NA,99,NA,99,NA,99,12.82,99,1.72,99,2.31,99,-
1980.41771,153.8819444,1980-06-01--21:10:00,102.05655,320.79362,0,0,0.32,12,-0.34,72,-0.34,12,0.32,72,11.35,11,1.26,11,0.7,11,-
1980.41772,153.8854167,1980-06-01--21:15:00,102.60177,321.83911,0,0,-0.16,12,-0.34,72,-0.34,12,-0.16,72,11.35,11,0.78,11,0.7,11,-
1980.417729,153.8888889,1980-06-01--21:20:00,103.13432,322.89356,0,0,0.32,12,-0.34,72,-0.34,12,0.32,72,11.15,11,1.26,11,0.7,11,-
1980.417739,153.8923611,1980-06-01--21:25:00,103.65392,323.95699,0,0,-0.16,12,-0.34,72,-0.34,12,-0.16,72,11.15,11,0.78,11,0.7,11,-
1980.417748,153.8958333,1980-06-01--21:30:00,104.16031,325.02941,0,0,-0.63,12,-0.74,72,-0.74,12,-0.63,72,10.86,11,0.31,11,0.3,11,-
1980.417758,153.8993056,1980-06-01--21:35:00,104.65319,326.1108,0,0,-0.63,12,-0.74,72,-0.74,12,-0.63,72,10.86,11,0.31,11,0.3,11,-
1980.417767,153.9027778,1980-06-01--21:40:00,105.1323,327.20114,0,0,-0.63,12,0.06,72,0.06,12,-0.63,72,10.66,11,0.31,11,1.1,11,-
1980.417777,153.90625,1980-06-01--21:45:00,105.59736,328.30039,0,0,-0.16,12,-0.34,72,-0.34,12,-0.16,72,10.66,11,0.78,11,0.7,11,-
1980.417786,153.9097222,1980-06-01--21:50:00,106.04808,329.40846,0,0,-0.63,12,-0.34,72,-0.34,12,-0.63,72,10.47,11,0.31,11,0.7,11,-
1980.417796,153.9131944,1980-06-01--21:55:00,106.48419,330.52529,0,0,-0.63,12,-0.34,72,-0.34,12,-0.63,72,10.47,11,0.31,11,0.7,11,-
1980.417805,153.9166667,1980-06-01--22:00:00,106.90541,331.65076,0,0,-0.63,12,-0.34,72,-0.34,12,-0.63,72,10.37,11,0.31,11,0.7,11,-
1980.417815,153.9201389,1980-06-01--22:05:00,107.31148,332.78474,0,0,NA,99,NA,99,NA,99,NA,99,10.37,99,0.31,99,1.1,99,-
1980.417824,153.9236111,1980-06-01--22:10:00,107.70212,333.92709,0,0,-0.63,12,0.06,72,0.06,12,-0.63,72,10.27,11,0.31,11,1.1,11,-
1980.417834,153.9270833,1980-06-01--22:15:00,108.07706,335.07764,0,0,-0.63,12,-0.34,72,-0.34,12,-0.63,72,10.37,11,0.31,11,0.7,11,-
1980.417843,153.9305556,1980-06-01--22:20:00,108.43606,336.23619,0,0,-0.63,12,0.06,72,0.06,12,-0.63,72,10.17,11,0.31,11,1.1,11,-
